crop_name,soil_type,seedling_stage,moi,temp,humidity,result,growth_stage_order,moi_temp_ratio,moi_humidity_index
Potato,Clay Soil,Pollination,11,27,74.0,1,5,0.4074,8.14
Potato,Clay Soil,Pollination,12,28,71.0,1,5,0.4286,8.52
Potato,Clay Soil,Pollination,13,29,68.0,1,5,0.4483,8.84
Potato,Clay Soil,Pollination,14,30,65.0,1,5,0.4667,9.1
Potato,Clay Soil,Pollination,15,31,62.0,1,5,0.4839,9.3
Potato,Clay Soil,Pollination,16,32,59.0,1,5,0.5,9.44
Potato,Clay Soil,Pollination,17,33,56.0,1,5,0.5152,9.52
Potato,Clay Soil,Pollination,18,34,53.0,1,5,0.5294,9.54
Potato,Clay Soil,Pollination,19,35,50.0,1,5,0.5429,9.5
Potato,Clay Soil,Pollination,20,36,47.0,1,5,0.5556,9.4
Potato,Clay Soil,Pollination,21,37,44.0,1,5,0.5676,9.24
Potato,Clay Soil,Pollination,22,38,41.0,1,5,0.5789,9.02
Potato,Clay Soil,Pollination,23,39,38.0,1,5,0.5897,8.74
Potato,Clay Soil,Pollination,24,40,35.0,1,5,0.6,8.4
Potato,Clay Soil,Pollination,25,41,32.0,1,5,0.6098,8.0
Potato,Clay Soil,Pollination,26,42,29.0,1,5,0.619,7.54
Potato,Clay Soil,Pollination,27,43,26.0,1,5,0.6279,7.02
Potato,Clay Soil,Pollination,28,44,23.0,1,5,0.6364,6.44
Potato,Clay Soil,Pollination,29,45,20.0,1,5,0.6444,5.8
Potato,Clay Soil,Pollination,30,46,17.0,1,5,0.6522,5.1
Potato,Clay Soil,Pollination,31,25,80.0,1,5,1.24,24.8
Potato,Clay Soil,Pollination,32,26,77.0,1,5,1.2308,24.64
Potato,Clay Soil,Pollination,33,27,74.0,1,5,1.2222,24.42
Potato,Clay Soil,Pollination,34,28,71.0,1,5,1.2143,24.14
Potato,Clay Soil,Pollination,35,29,68.0,1,5,1.2069,23.8
Potato,Clay Soil,Pollination,36,30,65.0,1,5,1.2,23.4
Potato,Clay Soil,Pollination,37,31,62.0,1,5,1.1935,22.94
Potato,Clay Soil,Pollination,38,32,59.0,1,5,1.1875,22.42
Potato,Clay Soil,Pollination,39,33,56.0,1,5,1.1818,21.84
Potato,Clay Soil,Pollination,51,45,20.0,0,5,1.1333,10.2
Potato,Clay Soil,Pollination,52,46,17.0,0,5,1.1304,8.84
Potato,Clay Soil,Pollination,53,25,80.0,0,5,2.12,42.4
Potato,Clay Soil,Pollination,54,26,77.0,0,5,2.0769,41.58
Potato,Clay Soil,Pollination,55,27,74.0,0,5,2.037,40.7
Potato,Clay Soil,Pollination,56,28,71.0,0,5,2.0,39.76
Potato,Clay Soil,Pollination,57,29,68.0,0,5,1.9655,38.76
Potato,Clay Soil,Pollination,58,30,65.0,0,5,1.9333,37.7
Potato,Clay Soil,Pollination,59,31,62.0,0,5,1.9032,36.58
Potato,Clay Soil,Pollination,60,32,59.0,0,5,1.875,35.4
Potato,Clay Soil,Pollination,61,33,56.0,0,5,1.8485,34.16
Potato,Clay Soil,Pollination,62,34,53.0,0,5,1.8235,32.86
Potato,Clay Soil,Pollination,63,35,50.0,0,5,1.8,31.5
Potato,Clay Soil,Pollination,64,36,47.0,0,5,1.7778,30.08
Potato,Clay Soil,Pollination,65,37,44.0,0,5,1.7568,28.6
Potato,Clay Soil,Pollination,66,38,41.0,0,5,1.7368,27.06
Potato,Clay Soil,Pollination,67,39,38.0,0,5,1.7179,25.46
Potato,Clay Soil,Pollination,68,40,35.0,0,5,1.7,23.8
Potato,Clay Soil,Pollination,69,41,32.0,0,5,1.6829,22.08
Potato,Clay Soil,Pollination,70,42,29.0,0,5,1.6667,20.3
Potato,Clay Soil,Pollination,71,43,26.0,0,5,1.6512,18.46
Potato,Clay Soil,Pollination,72,44,23.0,0,5,1.6364,16.56
Potato,Clay Soil,Pollination,73,45,20.0,0,5,1.6222,14.6
Potato,Clay Soil,Pollination,74,46,17.0,0,5,1.6087,12.58
Potato,Clay Soil,Pollination,75,25,80.0,0,5,3.0,60.0
Potato,Clay Soil,Pollination,76,26,77.0,0,5,2.9231,58.52
Potato,Clay Soil,Pollination,77,27,74.0,0,5,2.8519,56.98
Potato,Clay Soil,Pollination,78,28,71.0,0,5,2.7857,55.38
Potato,Clay Soil,Pollination,79,29,68.0,0,5,2.7241,53.72
Potato,Clay Soil,Pollination,80,30,65.0,0,5,2.6667,52.0
Potato,Clay Soil,Pollination,81,31,62.0,0,5,2.6129,50.22
Potato,Clay Soil,Pollination,82,32,59.0,0,5,2.5625,48.38
Potato,Clay Soil,Pollination,83,33,56.0,0,5,2.5152,46.48
Potato,Clay Soil,Pollination,84,34,53.0,0,5,2.4706,44.52
Potato,Clay Soil,Pollination,85,35,50.0,0,5,2.4286,42.5
Potato,Clay Soil,Pollination,86,36,47.0,0,5,2.3889,40.42
Potato,Clay Soil,Pollination,87,37,44.0,0,5,2.3514,38.28
Potato,Clay Soil,Pollination,88,38,41.0,0,5,2.3158,36.08
Potato,Clay Soil,Pollination,89,39,38.0,0,5,2.2821,33.82
Potato,Clay Soil,Pollination,90,40,35.0,0,5,2.25,31.5
Potato,Clay Soil,Pollination,91,41,32.0,0,5,2.2195,29.12
Potato,Clay Soil,Pollination,92,42,29.0,0,5,2.1905,26.68
Potato,Clay Soil,Pollination,93,43,26.0,0,5,2.1628,24.18
Potato,Clay Soil,Pollination,94,44,23.0,0,5,2.1364,21.62
Potato,Clay Soil,Pollination,95,45,20.0,0,5,2.1111,19.0
Potato,Clay Soil,Pollination,96,46,17.0,0,5,2.087,16.32
Potato,Clay Soil,Pollination,97,25,80.0,0,5,3.88,77.6
Potato,Clay Soil,Pollination,98,26,77.0,0,5,3.7692,75.46
Potato,Clay Soil,Pollination,99,27,74.0,0,5,3.6667,73.26
Potato,Clay Soil,Pollination,100,28,71.0,0,5,3.5714,71.0
Potato,Sandy Soil,Germination,1,18,86.0,0,1,0.0556,0.86
Potato,Sandy Soil,Germination,2,17,87.0,0,1,0.1176,1.74
Potato,Sandy Soil,Germination,3,16,88.0,0,1,0.1875,2.64
Potato,Sandy Soil,Germination,4,15,89.0,0,1,0.2667,3.56
Potato,Sandy Soil,Germination,5,14,90.0,0,1,0.3571,4.5
Potato,Sandy Soil,Germination,6,13,91.0,0,1,0.4615,5.46
Potato,Sandy Soil,Germination,7,24,80.0,0,1,0.2917,5.6
Potato,Sandy Soil,Germination,8,23,81.0,0,1,0.3478,6.48
Potato,Sandy Soil,Germination,9,22,82.0,0,1,0.4091,7.38
Potato,Sandy Soil,Germination,10,21,83.0,0,1,0.4762,8.3
Potato,Sandy Soil,Germination,11,20,84.0,0,1,0.55,9.24
Potato,Sandy Soil,Germination,12,19,85.0,0,1,0.6316,10.2
Potato,Sandy Soil,Germination,13,18,86.0,0,1,0.7222,11.18
Potato,Sandy Soil,Germination,14,17,87.0,0,1,0.8235,12.18
Potato,Sandy Soil,Germination,15,16,88.0,0,1,0.9375,13.2
Potato,Sandy Soil,Germination,16,15,89.0,0,1,1.0667,14.24
Potato,Sandy Soil,Germination,17,14,90.0,0,1,1.2143,15.3
Potato,Sandy Soil,Germination,18,13,91.0,0,1,1.3846,16.38
Potato,Sandy Soil,Germination,19,24,80.0,0,1,0.7917,15.2
Potato,Sandy Soil,Germination,20,23,81.0,0,1,0.8696,16.2
Potato,Sandy Soil,Germination,21,22,82.0,0,1,0.9545,17.22
Potato,Sandy Soil,Germination,22,21,83.0,0,1,1.0476,18.26
Potato,Sandy Soil,Germination,23,20,84.0,0,1,1.15,19.32
Potato,Sandy Soil,Germination,24,19,85.0,0,1,1.2632,20.4
Potato,Sandy Soil,Germination,25,18,86.0,0,1,1.3889,21.5
Potato,Sandy Soil,Germination,26,17,87.0,0,1,1.5294,22.62
Potato,Sandy Soil,Germination,27,16,88.0,0,1,1.6875,23.76
Potato,Sandy Soil,Germination,28,15,89.0,0,1,1.8667,24.92
Potato,Sandy Soil,Germination,29,14,90.0,0,1,2.0714,26.1
Potato,Sandy Soil,Germination,30,13,91.0,0,1,2.3077,27.3
Potato,Sandy Soil,Germination,31,24,80.0,0,1,1.2917,24.8
Potato,Sandy Soil,Germination,32,23,81.0,0,1,1.3913,25.92
Potato,Sandy Soil,Germination,33,22,82.0,0,1,1.5,27.06
Potato,Sandy Soil,Germination,34,21,83.0,0,1,1.619,28.22
Potato,Sandy Soil,Germination,35,20,84.0,0,1,1.75,29.4
Potato,Sandy Soil,Germination,36,19,85.0,0,1,1.8947,30.6
Potato,Sandy Soil,Germination,37,18,86.0,0,1,2.0556,31.82
Potato,Sandy Soil,Germination,38,17,87.0,0,1,2.2353,33.06
Potato,Sandy Soil,Germination,39,16,88.0,0,1,2.4375,34.32
Potato,Sandy Soil,Germination,40,15,89.0,0,1,2.6667,35.6
Potato,Sandy Soil,Germination,41,14,90.0,0,1,2.9286,36.9
Potato,Sandy Soil,Germination,42,24,80.0,0,1,1.75,33.6
Potato,Sandy Soil,Germination,43,23,81.0,0,1,1.8696,34.83
Potato,Sandy Soil,Germination,44,22,82.0,0,1,2.0,36.08
Potato,Sandy Soil,Germination,45,21,83.0,0,1,2.1429,37.35
Potato,Sandy Soil,Germination,46,20,84.0,0,1,2.3,38.64
Potato,Sandy Soil,Germination,47,19,85.0,0,1,2.4737,39.95
Potato,Sandy Soil,Germination,48,18,86.0,0,1,2.6667,41.28
Potato,Sandy Soil,Germination,49,17,87.0,0,1,2.8824,42.63
Potato,Sandy Soil,Germination,50,16,88.0,0,1,3.125,44.0
Potato,Sandy Soil,Germination,51,15,89.0,0,1,3.4,45.39
Potato,Sandy Soil,Germination,52,14,90.0,0,1,3.7143,46.8
Potato,Sandy Soil,Germination,53,13,91.0,0,1,4.0769,48.23
Potato,Sandy Soil,Germination,54,24,80.0,0,1,2.25,43.2
Potato,Sandy Soil,Germination,55,23,81.0,0,1,2.3913,44.55
Potato,Sandy Soil,Germination,56,22,82.0,0,1,2.5455,45.92
Potato,Sandy Soil,Germination,57,21,83.0,0,1,2.7143,47.31
Potato,Sandy Soil,Germination,58,20,84.0,0,1,2.9,48.72
Potato,Sandy Soil,Germination,59,19,85.0,0,1,3.1053,50.15
Potato,Sandy Soil,Germination,60,18,86.0,0,1,3.3333,51.6
Potato,Sandy Soil,Germination,61,17,87.0,0,1,3.5882,53.07
Potato,Sandy Soil,Germination,62,16,88.0,0,1,3.875,54.56
Potato,Sandy Soil,Germination,63,15,89.0,0,1,4.2,56.07
Potato,Sandy Soil,Germination,64,14,90.0,0,1,4.5714,57.6
Potato,Sandy Soil,Germination,65,13,91.0,0,1,5.0,59.15
Potato,Sandy Soil,Germination,66,24,80.0,0,1,2.75,52.8
Potato,Sandy Soil,Germination,67,23,81.0,0,1,2.913,54.27
Potato,Sandy Soil,Germination,68,22,82.0,0,1,3.0909,55.76
Potato,Sandy Soil,Germination,69,21,83.0,0,1,3.2857,57.27
Potato,Sandy Soil,Germination,70,24,80.0,0,1,2.9167,56.0
Potato,Sandy Soil,Germination,71,23,81.0,0,1,3.087,57.51
Potato,Sandy Soil,Germination,72,22,82.0,0,1,3.2727,59.04
Potato,Sandy Soil,Germination,73,21,83.0,0,1,3.4762,60.59
Potato,Sandy Soil,Germination,74,20,84.0,0,1,3.7,62.16
Potato,Sandy Soil,Germination,75,19,85.0,0,1,3.9474,63.75
Potato,Sandy Soil,Germination,76,18,86.0,0,1,4.2222,65.36
Potato,Sandy Soil,Germination,77,17,87.0,0,1,4.5294,66.99
Potato,Sandy Soil,Germination,78,16,88.0,0,1,4.875,68.64
Potato,Sandy Soil,Germination,79,15,89.0,0,1,5.2667,70.31
Potato,Sandy Soil,Seedling Stage,1,18,86.0,0,2,0.0556,0.86
Potato,Sandy Soil,Seedling Stage,2,17,87.0,0,2,0.1176,1.74
Potato,Sandy Soil,Seedling Stage,3,16,88.0,0,2,0.1875,2.64
Potato,Sandy Soil,Seedling Stage,4,15,89.0,0,2,0.2667,3.56
Potato,Sandy Soil,Seedling Stage,5,14,90.0,0,2,0.3571,4.5
Potato,Sandy Soil,Seedling Stage,6,13,91.0,0,2,0.4615,5.46
Potato,Sandy Soil,Seedling Stage,7,24,80.0,0,2,0.2917,5.6
Potato,Sandy Soil,Seedling Stage,8,23,81.0,0,2,0.3478,6.48
Potato,Sandy Soil,Seedling Stage,9,22,82.0,0,2,0.4091,7.38
Potato,Sandy Soil,Seedling Stage,10,21,83.0,0,2,0.4762,8.3
Potato,Sandy Soil,Seedling Stage,11,20,84.0,0,2,0.55,9.24
Potato,Sandy Soil,Seedling Stage,12,19,85.0,0,2,0.6316,10.2
Potato,Sandy Soil,Seedling Stage,13,18,86.0,0,2,0.7222,11.18
Potato,Sandy Soil,Seedling Stage,14,17,87.0,0,2,0.8235,12.18
Potato,Sandy Soil,Seedling Stage,15,16,88.0,0,2,0.9375,13.2
Potato,Sandy Soil,Seedling Stage,16,15,89.0,0,2,1.0667,14.24
Potato,Sandy Soil,Seedling Stage,17,14,90.0,0,2,1.2143,15.3
Potato,Sandy Soil,Seedling Stage,18,13,91.0,0,2,1.3846,16.38
Potato,Sandy Soil,Seedling Stage,19,24,80.0,0,2,0.7917,15.2
Potato,Sandy Soil,Seedling Stage,20,23,81.0,0,2,0.8696,16.2
Potato,Sandy Soil,Seedling Stage,21,22,82.0,0,2,0.9545,17.22
Potato,Sandy Soil,Seedling Stage,22,21,83.0,0,2,1.0476,18.26
Potato,Sandy Soil,Seedling Stage,23,20,84.0,0,2,1.15,19.32
Potato,Sandy Soil,Seedling Stage,24,19,85.0,0,2,1.2632,20.4
Potato,Sandy Soil,Seedling Stage,25,18,86.0,0,2,1.3889,21.5
Potato,Sandy Soil,Seedling Stage,26,17,87.0,0,2,1.5294,22.62
Potato,Sandy Soil,Seedling Stage,27,16,88.0,0,2,1.6875,23.76
Potato,Sandy Soil,Seedling Stage,28,15,89.0,0,2,1.8667,24.92
Potato,Sandy Soil,Seedling Stage,29,14,90.0,0,2,2.0714,26.1
Potato,Sandy Soil,Seedling Stage,30,13,91.0,0,2,2.3077,27.3
Potato,Sandy Soil,Seedling Stage,31,24,80.0,0,2,1.2917,24.8
Potato,Sandy Soil,Seedling Stage,32,23,81.0,0,2,1.3913,25.92
Potato,Sandy Soil,Seedling Stage,33,22,82.0,0,2,1.5,27.06
Potato,Sandy Soil,Seedling Stage,34,21,83.0,0,2,1.619,28.22
Potato,Sandy Soil,Seedling Stage,35,20,84.0,0,2,1.75,29.4
Potato,Sandy Soil,Seedling Stage,36,19,85.0,0,2,1.8947,30.6
Potato,Sandy Soil,Seedling Stage,37,18,86.0,0,2,2.0556,31.82
Potato,Sandy Soil,Seedling Stage,38,17,87.0,0,2,2.2353,33.06
Potato,Sandy Soil,Seedling Stage,39,16,88.0,0,2,2.4375,34.32
Potato,Sandy Soil,Seedling Stage,40,15,89.0,0,2,2.6667,35.6
Potato,Sandy Soil,Seedling Stage,41,14,90.0,0,2,2.9286,36.9
Potato,Sandy Soil,Seedling Stage,42,24,80.0,0,2,1.75,33.6
Potato,Sandy Soil,Seedling Stage,43,23,81.0,0,2,1.8696,34.83
Potato,Sandy Soil,Seedling Stage,44,22,82.0,0,2,2.0,36.08
Potato,Sandy Soil,Seedling Stage,45,21,83.0,0,2,2.1429,37.35
Potato,Sandy Soil,Seedling Stage,46,20,84.0,0,2,2.3,38.64
Potato,Sandy Soil,Seedling Stage,47,19,85.0,0,2,2.4737,39.95
Potato,Sandy Soil,Seedling Stage,48,18,86.0,0,2,2.6667,41.28
Potato,Sandy Soil,Seedling Stage,49,17,87.0,0,2,2.8824,42.63
Potato,Sandy Soil,Seedling Stage,50,16,88.0,0,2,3.125,44.0
Potato,Sandy Soil,Seedling Stage,51,15,89.0,0,2,3.4,45.39
Potato,Sandy Soil,Seedling Stage,52,14,90.0,0,2,3.7143,46.8
Potato,Sandy Soil,Seedling Stage,53,13,91.0,0,2,4.0769,48.23
Potato,Sandy Soil,Seedling Stage,54,24,80.0,0,2,2.25,43.2
Potato,Sandy Soil,Seedling Stage,55,23,81.0,0,2,2.3913,44.55
Potato,Sandy Soil,Seedling Stage,56,22,82.0,0,2,2.5455,45.92
Potato,Sandy Soil,Seedling Stage,57,21,83.0,0,2,2.7143,47.31
Potato,Sandy Soil,Seedling Stage,58,20,84.0,0,2,2.9,48.72
Potato,Sandy Soil,Seedling Stage,59,19,85.0,0,2,3.1053,50.15
Potato,Sandy Soil,Seedling Stage,60,18,86.0,0,2,3.3333,51.6
Potato,Sandy Soil,Seedling Stage,61,17,87.0,0,2,3.5882,53.07
Potato,Sandy Soil,Seedling Stage,62,16,88.0,0,2,3.875,54.56
Potato,Sandy Soil,Seedling Stage,63,15,89.0,0,2,4.2,56.07
Potato,Sandy Soil,Seedling Stage,64,14,90.0,0,2,4.5714,57.6
Potato,Sandy Soil,Seedling Stage,65,13,91.0,0,2,5.0,59.15
Potato,Sandy Soil,Seedling Stage,66,24,80.0,0,2,2.75,52.8
Potato,Sandy Soil,Seedling Stage,67,23,81.0,0,2,2.913,54.27
Potato,Sandy Soil,Seedling Stage,68,22,82.0,0,2,3.0909,55.76
Potato,Sandy Soil,Seedling Stage,69,21,83.0,0,2,3.2857,57.27
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,1,18,86.0,0,3,0.0556,0.86
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,2,17,87.0,0,3,0.1176,1.74
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,3,16,88.0,0,3,0.1875,2.64
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,4,15,89.0,0,3,0.2667,3.56
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,14,90.0,0,3,0.3571,4.5
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,6,13,91.0,0,3,0.4615,5.46
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,7,24,80.0,0,3,0.2917,5.6
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,23,81.0,0,3,0.3478,6.48
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,9,22,82.0,0,3,0.4091,7.38
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,21,83.0,0,3,0.4762,8.3
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,20,84.0,0,3,0.55,9.24
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,12,19,85.0,0,3,0.6316,10.2
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,13,18,86.0,0,3,0.7222,11.18
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,14,17,87.0,0,3,0.8235,12.18
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,16,88.0,0,3,0.9375,13.2
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,15,89.0,0,3,1.0667,14.24
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,14,90.0,0,3,1.2143,15.3
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,18,13,91.0,0,3,1.3846,16.38
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,24,80.0,0,3,0.7917,15.2
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,23,81.0,0,3,0.8696,16.2
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,22,82.0,0,3,0.9545,17.22
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,21,83.0,0,3,1.0476,18.26
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,23,20,84.0,0,3,1.15,19.32
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,19,85.0,0,3,1.2632,20.4
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,18,86.0,0,3,1.3889,21.5
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,26,17,87.0,0,3,1.5294,22.62
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,27,16,88.0,0,3,1.6875,23.76
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,15,89.0,0,3,1.8667,24.92
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,29,14,90.0,0,3,2.0714,26.1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,30,13,91.0,0,3,2.3077,27.3
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,31,24,80.0,0,3,1.2917,24.8
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,32,23,81.0,0,3,1.3913,25.92
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,22,82.0,0,3,1.5,27.06
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,34,21,83.0,0,3,1.619,28.22
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,35,20,84.0,0,3,1.75,29.4
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,36,19,85.0,0,3,1.8947,30.6
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,18,86.0,0,3,2.0556,31.82
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,38,17,87.0,0,3,2.2353,33.06
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,39,16,88.0,0,3,2.4375,34.32
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,40,15,89.0,0,3,2.6667,35.6
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,14,90.0,0,3,2.9286,36.9
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,42,24,80.0,0,3,1.75,33.6
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,43,23,81.0,0,3,1.8696,34.83
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,44,22,82.0,0,3,2.0,36.08
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,45,21,83.0,0,3,2.1429,37.35
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,46,20,84.0,0,3,2.3,38.64
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,47,19,85.0,0,3,2.4737,39.95
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,48,18,86.0,0,3,2.6667,41.28
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,49,17,87.0,0,3,2.8824,42.63
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,50,16,88.0,0,3,3.125,44.0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,51,15,89.0,0,3,3.4,45.39
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,52,14,90.0,0,3,3.7143,46.8
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,53,13,91.0,0,3,4.0769,48.23
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,54,24,80.0,0,3,2.25,43.2
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,55,23,81.0,0,3,2.3913,44.55
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,56,22,82.0,0,3,2.5455,45.92
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,57,21,83.0,0,3,2.7143,47.31
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,58,20,84.0,0,3,2.9,48.72
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,59,19,85.0,0,3,3.1053,50.15
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,60,18,86.0,0,3,3.3333,51.6
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,61,17,87.0,0,3,3.5882,53.07
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,62,16,88.0,0,3,3.875,54.56
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,63,15,89.0,0,3,4.2,56.07
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,64,14,90.0,0,3,4.5714,57.6
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,13,91.0,0,3,5.0,59.15
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,66,24,80.0,0,3,2.75,52.8
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,67,23,81.0,0,3,2.913,54.27
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,68,22,82.0,0,3,3.0909,55.76
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,69,21,83.0,0,3,3.2857,57.27
Potato,Sandy Soil,Flowering,1,18,86.0,0,4,0.0556,0.86
Potato,Sandy Soil,Flowering,2,17,87.0,0,4,0.1176,1.74
Potato,Sandy Soil,Flowering,3,16,88.0,0,4,0.1875,2.64
Potato,Sandy Soil,Flowering,4,15,89.0,0,4,0.2667,3.56
Potato,Sandy Soil,Flowering,5,14,90.0,0,4,0.3571,4.5
Potato,Sandy Soil,Flowering,6,13,91.0,0,4,0.4615,5.46
Potato,Sandy Soil,Flowering,7,24,80.0,0,4,0.2917,5.6
Potato,Sandy Soil,Flowering,8,23,81.0,0,4,0.3478,6.48
Potato,Sandy Soil,Flowering,9,22,82.0,0,4,0.4091,7.38
Potato,Sandy Soil,Flowering,10,21,83.0,0,4,0.4762,8.3
Potato,Sandy Soil,Flowering,11,20,84.0,0,4,0.55,9.24
Potato,Sandy Soil,Flowering,12,19,85.0,0,4,0.6316,10.2
Potato,Sandy Soil,Flowering,13,18,86.0,0,4,0.7222,11.18
Potato,Sandy Soil,Flowering,14,17,87.0,0,4,0.8235,12.18
Potato,Sandy Soil,Flowering,15,16,88.0,0,4,0.9375,13.2
Potato,Sandy Soil,Flowering,16,15,89.0,0,4,1.0667,14.24
Potato,Sandy Soil,Flowering,17,14,90.0,0,4,1.2143,15.3
Potato,Sandy Soil,Flowering,18,13,91.0,0,4,1.3846,16.38
Potato,Sandy Soil,Flowering,19,24,80.0,0,4,0.7917,15.2
Potato,Sandy Soil,Flowering,20,23,81.0,0,4,0.8696,16.2
Potato,Sandy Soil,Flowering,21,22,82.0,0,4,0.9545,17.22
Potato,Sandy Soil,Flowering,22,21,83.0,0,4,1.0476,18.26
Potato,Sandy Soil,Flowering,23,20,84.0,0,4,1.15,19.32
Potato,Sandy Soil,Flowering,24,19,85.0,0,4,1.2632,20.4
Potato,Sandy Soil,Flowering,25,18,86.0,0,4,1.3889,21.5
Potato,Sandy Soil,Flowering,26,17,87.0,0,4,1.5294,22.62
Potato,Sandy Soil,Flowering,27,16,88.0,0,4,1.6875,23.76
Potato,Sandy Soil,Flowering,28,15,89.0,0,4,1.8667,24.92
Potato,Sandy Soil,Flowering,29,14,90.0,0,4,2.0714,26.1
Potato,Sandy Soil,Flowering,30,13,91.0,0,4,2.3077,27.3
Potato,Sandy Soil,Flowering,31,24,80.0,0,4,1.2917,24.8
Potato,Sandy Soil,Flowering,32,23,81.0,0,4,1.3913,25.92
Potato,Sandy Soil,Flowering,33,22,82.0,0,4,1.5,27.06
Potato,Sandy Soil,Flowering,34,21,83.0,0,4,1.619,28.22
Potato,Sandy Soil,Flowering,35,20,84.0,0,4,1.75,29.4
Potato,Sandy Soil,Flowering,36,19,85.0,0,4,1.8947,30.6
Potato,Sandy Soil,Flowering,37,18,86.0,0,4,2.0556,31.82
Potato,Sandy Soil,Flowering,38,17,87.0,0,4,2.2353,33.06
Potato,Sandy Soil,Flowering,39,16,88.0,0,4,2.4375,34.32
Potato,Sandy Soil,Flowering,40,15,89.0,0,4,2.6667,35.6
Potato,Sandy Soil,Flowering,41,14,90.0,0,4,2.9286,36.9
Potato,Sandy Soil,Flowering,42,24,80.0,0,4,1.75,33.6
Potato,Sandy Soil,Flowering,43,23,81.0,0,4,1.8696,34.83
Potato,Sandy Soil,Flowering,44,22,82.0,0,4,2.0,36.08
Potato,Sandy Soil,Flowering,45,21,83.0,0,4,2.1429,37.35
Potato,Sandy Soil,Flowering,46,20,84.0,0,4,2.3,38.64
